"Carmo da Mata","Carmo da Mata"
"Carmo do Paranaíba","Carmo do Paranaíba"
"Carmópolis de Minas","Carmópolis de Minas"
"Carmo do Rio Claro","Carmo do Rio Claro"
"Carvalhópolis","Carvalhópolis"
"Carvalhos","Carvalhos"
"Carneirinho","Carneirinho"
"Cascalho Rico","Cascalho Rico"
"Casa Grande","Casa Grande"
"Cássia","Cássia"
"Cataguases","Cataguases"
"Catuji","Catuji"
"Carrancas","Carrancas"
"Catas Altas da Noruega","Catas Altas da Noruega"
"Catuti","Catuti"
"Catas Altas","Catas Altas"
"Central de Minas","Central de Minas"
"Cedro do Abaeté","Cedro do Abaeté"
"Centralina","Centralina"
"Caxambu","Caxambu"
"Chácara","Chácara"
"Chapada do Norte","Chapada do Norte"
"Chapada Gaúcha","Chapada Gaúcha"
"Chalé","Chalé"
"Cipotânea","Cipotânea"
"Claro dos Poções","Claro dos Poções"
"Chiador","Chiador"
"Coimbra","Coimbra"
"Claraval","Claraval"
"Comendador Gomes","Comendador Gomes"
"Comercinho","Comercinho"
"Coluna","Coluna"
"Conceição da Barra de Minas","Conceição da Barra de Minas"
"Conceição das Alagoas","Conceição das Alagoas"
"Conceição da Aparecida","Conceição da Aparecida"
"Conceição das Pedras","Conceição das Pedras"
"Conceição de Ipanema","Conceição de Ipanema"
"Cláudio","Cláudio"
"Conceição do Mato Dentro","Conceição do Mato Dentro"
"Conceição do Pará","Conceição do Pará"
"Conceição do Rio Verde","Conceição do Rio Verde"
"Confins","Confins"
"Conceição dos Ouros","Conceição dos Ouros"
"Cônego Marinho","Cônego Marinho"
"Conquista","Conquista"
"Congonhal","Congonhal"
"Congonhas do Norte","Congonhas do Norte"
"Conselheiro Lafaiete","Conselheiro Lafaiete"
"Consolação","Consolação"
"Conselheiro Pena","Conselheiro Pena"
"Congonhas","Congonhas"
"Coração de Jesus","Coração de Jesus"
"Coqueiral","Coqueiral"
"Cordisburgo","Cordisburgo"
"Cordislândia","Cordislândia"
"Corinto","Corinto"
"Contagem","Contagem"
"Coromandel","Coromandel"
"Coronel Fabriciano","Coronel Fabriciano"
"Coronel Pacheco","Coronel Pacheco"
"Coronel Murta","Coronel Murta"
"Coroaci","Coroaci"
"Coronel Xavier Chaves","Coronel Xavier Chaves"
"Córrego Danta","Córrego Danta"
"Córrego do Bom Jesus","Córrego do Bom Jesus"
"Córrego Fundo","Córrego Fundo"
"Couto de Magalhães de Minas","Couto de Magalhães de Minas"
"Córrego Novo","Córrego Novo"
"Cristália","Cristália"
"Crisólita","Crisólita"
"Cristina","Cristina"
"Cristais","Cristais"
"Cristiano Otoni","Cristiano Otoni"
"Cruzeiro da Fortaleza","Cruzeiro da Fortaleza"
"Cruzília","Cruzília"
"Crucilândia","Crucilândia"
"Curral de Dentro","Curral de Dentro"
"Cuparaque","Cuparaque"
"Datas","Datas"
"Delfim Moreira","Delfim Moreira"
"Delta","Delta"
"Delfinópolis","Delfinópolis"
"Desterro de Entre Rios","Desterro de Entre Rios"
"Descoberto","Descoberto"
"Curvelo","Curvelo"
"Desterro do Melo","Desterro do Melo"
"Dionísio","Dionísio"
"Diamantina","Diamantina"
"Diogo de Vasconcelos","Diogo de Vasconcelos"
"Divino das Laranjeiras","Divino das Laranjeiras"
"Divino","Divino"
"Divinolândia de Minas","Divinolândia de Minas"
"Divisa Alegre","Divisa Alegre"
"Divinésia","Divinésia"
"Divisa Nova","Divisa Nova"
"Divinópolis","Divinópolis"
"Dom Bosco","Dom Bosco"
"Divisópolis","Divisópolis"
"Dom Joaquim","Dom Joaquim"
"Dom Silvério","Dom Silvério"
"Dom Cavati","Dom Cavati"
"Dom Viçoso","Dom Viçoso"
"Dona Eusébia","Dona Eusébia"
"Dores de Campos","Dores de Campos"
"Dores do Indaiá","Dores do Indaiá"
"Dores do Turvo","Dores do Turvo"
"Dores de Guanhães","Dores de Guanhães"
"Durandé","Durandé"
"Douradoquara","Douradoquara"
"Engenheiro Caldas","Engenheiro Caldas"
"Doresópolis","Doresópolis"
"Entre Folhas","Entre Folhas"
"Engenheiro Navarro","Engenheiro Navarro"
"Ervália","Ervália"
"Entre Rios de Minas","Entre Rios de Minas"
"Elói Mendes","Elói Mendes"
"Espera Feliz","Espera Feliz"
"Esmeraldas","Esmeraldas"
"Espírito Santo do Dourado","Espírito Santo do Dourado"
"Espinosa","Espinosa"
"Estrela Dalva","Estrela Dalva"
"Estiva","Estiva"
"Estrela do Indaiá","Estrela do Indaiá"
"Eugenópolis","Eugenópolis"
"Ewbank da Câmara","Ewbank da Câmara"
"Estrela do Sul","Estrela do Sul"
"Fama","Fama"
"Felício dos Santos","Felício dos Santos"
"Faria Lemos","Faria Lemos"
"Felisburgo","Felisburgo"
"Extrema","Extrema"
"Felixlândia","Felixlândia"
"Fernandes Tourinho","Fernandes Tourinho"
"Ferros","Ferros"
"Florestal","Florestal"
"Fervedouro","Fervedouro"
"Fortaleza de Minas","Fortaleza de Minas"
"Formoso","Formoso"
"Francisco Badaró","Francisco Badaró"
"Formiga","Formiga"
"Francisco Dumont","Francisco Dumont"
"Francisco Sá","Francisco Sá"
"Fortuna de Minas","Fortuna de Minas"
"Frei Gaspar","Frei Gaspar"
"Franciscópolis","Franciscópolis"
"Fronteira","Fronteira"
"Frei Lagonegro","Frei Lagonegro"
"Frutal","Frutal"
"Fronteira dos Vales","Fronteira dos Vales"
"Funilândia","Funilândia"
"Fruta de Leite","Fruta de Leite"
"Frei Inocêncio","Frei Inocêncio"
"Galiléia","Galiléia"
"Gameleiras","Gameleiras"
"Glaucilândia","Glaucilândia"
"Goiabeira","Goiabeira"
"Gonçalves","Gonçalves"
"Goianá","Goianá"
"Governador Valadares","Governador Valadares"
"Gouveia","Gouveia"
"Gonzaga","Gonzaga"
"Guanhães","Guanhães"
"Grão Mogol","Grão Mogol"
"Guapé","Guapé"
"Guaraciaba","Guaraciaba"
"Guarani","Guarani"
"Grupiara","Grupiara"
"Guaraciama","Guaraciama"
"Guarará","Guarará"
"Guaranésia","Guaranésia"
"Guarda-Mor","Guarda-Mor"
"Guimarânia","Guimarânia"
"Guidoval","Guidoval"
"Guiricema","Guiricema"
"Gurinhatã","Gurinhatã"
"Iapu","Iapu"
"Heliodora","Heliodora"
"Guaxupé","Guaxupé"
"Ibertioga","Ibertioga"
"Ibiá","Ibiá"
"Ibiaí","Ibiaí"
"Ibirité","Ibirité"
"Ibiracatu","Ibiracatu"
"Ibitiúra de Minas","Ibitiúra de Minas"
"Ibituruna","Ibituruna"
"Ibiraci","Ibiraci"
"Iguatama","Iguatama"
"Icaraí de Minas","Icaraí de Minas"
"Igaratinga","Igaratinga"
"Ijaci","Ijaci"
"Igarapé","Igarapé"
"Imbé de Minas","Imbé de Minas"
"Ilicínea","Ilicínea"
"Inconfidentes","Inconfidentes"
"Indianópolis","Indianópolis"
"Indaiabira","Indaiabira"
"Ingaí","Ingaí"
"Inhaúma","Inhaúma"
"Ipaba","Ipaba"
"Inimutaba","Inimutaba"
"Ipatinga","Ipatinga"
"Ipanema","Ipanema"
"Ipiaçu","Ipiaçu"
"Ipuiúna","Ipuiúna"
"Iraí de Minas","Iraí de Minas"
"Itabira","Itabira"
"Itabirinha","Itabirinha"
"Itacambira","Itacambira"
"Itabirito","Itabirito"
"Itaipé","Itaipé"
"Itacarambi","Itacarambi"
"Inhapim","Inhapim"
"Itaguara","Itaguara"
"Itamarandiba","Itamarandiba"
"Itamarati de Minas","Itamarati de Minas"
"Itamogi","Itamogi"
"Itambacuri","Itambacuri"
"Itambé do Mato Dentro","Itambé do Mato Dentro"
"Itajubá","Itajubá"
"Itamonte","Itamonte"
"Itanhandu","Itanhandu"
"Itapagipe","Itapagipe"
"Itaobim","Itaobim"
"Itanhomi","Itanhomi"
"Itapecerica","Itapecerica"
"Itaú de Minas","Itaú de Minas"
"Itapeva","Itapeva"
"Itatiaiuçu","Itatiaiuçu"
"Itaúna","Itaúna"
"Itaverava","Itaverava"
"Ituiutaba","Ituiutaba"
"Itinga","Itinga"
"Itumirim","Itumirim"
"Itueta","Itueta"
"Itutinga","Itutinga"
"Jaboticatubas","Jaboticatubas"
"Iturama","Iturama"
"Jacinto","Jacinto"
"Jacutinga","Jacutinga"
"Jacuí","Jacuí"
"Jaguaraçu","Jaguaraçu"
"Janaúba","Janaúba"
"Jampruca","Jampruca"
"Japaraíba","Japaraíba"
"Japonvar","Japonvar"
"Januária","Januária"
"Jenipapo de Minas","Jenipapo de Minas"
"Jaíba","Jaíba"
"Jeceaba","Jeceaba"
"Jequitaí","Jequitaí"
"Jequitibá","Jequitibá"
"Jequitinhonha","Jequitinhonha"
"Jesuânia","Jesuânia"
"Jequeri","Jequeri"
"Joanésia","Joanésia"
"João Monlevade","João Monlevade"
"João Pinheiro","João Pinheiro"
"Joaquim Felício","Joaquim Felício"
"José Gonçalves de Minas","José Gonçalves de Minas"
"Jordânia","Jordânia"
"José Raydan","José Raydan"
"Juatuba","Juatuba"
"Josenópolis","Josenópolis"
"Juramento","Juramento"
"Juiz de Fora","Juiz de Fora"
"Joaíma","Joaíma"
"Juvenília","Juvenília"
"Ladainha","Ladainha"
"Juruaia","Juruaia"
"Lagoa dos Patos","Lagoa dos Patos"
"Lagoa da Prata","Lagoa da Prata"
"Lagoa Formosa","Lagoa Formosa"
"Lagamar","Lagamar"
"Lagoa Dourada","Lagoa Dourada"
"Lagoa Santa","Lagoa Santa"
"Lajinha","Lajinha"
"Lagoa Grande","Lagoa Grande"
"Lamim","Lamim"
"Lambari","Lambari"
"Lassance","Lassance"
"Leandro Ferreira","Leandro Ferreira"
"Lavras","Lavras"
"Laranjal","Laranjal"
"Leme do Prado","Leme do Prado"
"Lima Duarte","Lima Duarte"
"Leopoldina","Leopoldina"
"Lontra","Lontra"
"Liberdade","Liberdade"
"Luislândia","Luislândia"
"Limeira do Oeste","Limeira do Oeste"
"Luz","Luz"
"Luisburgo","Luisburgo"
"Luminárias","Luminárias"
"Madre de Deus de Minas","Madre de Deus de Minas"
"Machado","Machado"
"Machacalis","Machacalis"
"Malacacheta","Malacacheta"
"Manga","Manga"
"Mamonas","Mamonas"
"Manhuaçu","Manhuaçu"
"Mar de Espanha","Mar de Espanha"
"Manhumirim","Manhumirim"
"Mantena","Mantena"
"Maravilhas","Maravilhas"
"Maria da Fé","Maria da Fé"
"Mário Campos","Mário Campos"
"Marilac","Marilac"
"Maripá de Minas","Maripá de Minas"
"Mariana","Mariana"
"Marliéria","Marliéria"
"Marmelópolis","Marmelópolis"
"Martinho Campos","Martinho Campos"
"Martins Soares","Martins Soares"
"Materlândia","Materlândia"
"Mata Verde","Mata Verde"
"Mathias Lobato","Mathias Lobato"
"Matias Cardoso","Matias Cardoso"
"Matias Barbosa","Matias Barbosa"
"Mato Verde","Mato Verde"
"Mateus Leme","Mateus Leme"
"Matutina","Matutina"
"Matozinhos","Matozinhos"
"Medeiros","Medeiros"
"Matipó","Matipó"
"Medina","Medina"
"Mendes Pimentel","Mendes Pimentel"
"Minas Novas","Minas Novas"
"Mesquita","Mesquita"
"Mercês","Mercês"
"Mirabela","Mirabela"
"Miradouro","Miradouro"
"Miravânia","Miravânia"
"Minduri","Minduri"
"Miraí","Miraí"
"Moeda","Moeda"
"Monjolos","Monjolos"
"Montalvânia","Montalvânia"
"Monsenhor Paulo","Monsenhor Paulo"
"Monte Alegre de Minas","Monte Alegre de Minas"
"Moema","Moema"
"Monte Belo","Monte Belo"
"Monte Formoso","Monte Formoso"
"Monte Azul","Monte Azul"
"Monte Carmelo","Monte Carmelo"
"Monte Santo de Minas","Monte Santo de Minas"
"Montes Claros","Montes Claros"
"Montezuma","Montezuma"
"Morada Nova de Minas","Morada Nova de Minas"
"Morro do Pilar","Morro do Pilar"
"Morro da Garça","Morro da Garça"
"Monte Sião","Monte Sião"
"Munhoz","Munhoz"
"Mutum","Mutum"
"Muriaé","Muriaé"
"Muzambinho","Muzambinho"
"Nacip Raydan","Nacip Raydan"
"Naque","Naque"
"Nanuque","Nanuque"
"Natércia","Natércia"
"Natalândia","Natalândia"
"Nazareno","Nazareno"
"Nepomuceno","Nepomuceno"
"Nova Belém","Nova Belém"
"Nova Era","Nova Era"
"Nova Lima","Nova Lima"
"Nova Ponte","Nova Ponte"
"Nova Módica","Nova Módica"
"Nova Porteirinha","Nova Porteirinha"
"Nova Serrana","Nova Serrana"
"Nova Resende","Nova Resende"
"Novo Cruzeiro","Novo Cruzeiro"
"Nova União","Nova União"
"Novo Oriente de Minas","Novo Oriente de Minas"
"Ninheira","Ninheira"
"Novorizonte","Novorizonte"
"Olhos-d'Água","Olhos-d'Água"
"Oliveira","Oliveira"
"Olaria","Olaria"
"Olímpio Noronha","Olímpio Noronha"
"Onça de Pitangui","Onça de Pitangui"
"Oratórios","Oratórios"
"Oliveira Fortes","Oliveira Fortes"
"Ouro Fino","Ouro Fino"
"Ouro Branco","Ouro Branco"
"Orizânia","Orizânia"
"Ouro Verde de Minas","Ouro Verde de Minas"
"Padre Carvalho","Padre Carvalho"
"Paineiras","Paineiras"
"Pai Pedro","Pai Pedro"
"Padre Paraíso","Padre Paraíso"
"Ouro Preto","Ouro Preto"
"Pains","Pains"
"Paiva","Paiva"
"Palma","Palma"
"Papagaios","Papagaios"
"Palmópolis","Palmópolis"
"Pará de Minas","Pará de Minas"
"Paracatu","Paracatu"
"Paraisópolis","Paraisópolis"
"Passa Tempo","Passa Tempo"
"Paraguaçu","Paraguaçu"
"Passa Quatro","Passa Quatro"
"Paraopeba","Paraopeba"
"Passa Vinte","Passa Vinte"
"Passos","Passos"
"Passabém","Passabém"
"Patos de Minas","Patos de Minas"
"Patrocínio do Muriaé","Patrocínio do Muriaé"
"Paula Cândido","Paula Cândido"
"Paulistas","Paulistas"
"Patis","Patis"
"Patrocínio","Patrocínio"
"Pedra Azul","Pedra Azul"
"Pavão","Pavão"
"Pedra Bonita","Pedra Bonita"
"Peçanha","Peçanha"
"Pedra Dourada","Pedra Dourada"
"Pedra do Indaiá","Pedra do Indaiá"
"Pedras de Maria da Cruz","Pedras de Maria da Cruz"
"Pedralva","Pedralva"
"Pedra do Anta","Pedra do Anta"
"Pedro Leopoldo","Pedro Leopoldo"
"Pedro Teixeira","Pedro Teixeira"
"Pequi","Pequi"
"Pedrinópolis","Pedrinópolis"
"Perdigão","Perdigão"
"Pequeri","Pequeri"
"Perdões","Perdões"
"Periquito","Periquito"
"Piau","Piau"
"Pescador","Pescador"
"Piedade do Rio Grande","Piedade do Rio Grande"
"Perdizes","Perdizes"
"Pimenta","Pimenta"
"Piedade de Caratinga","Piedade de Caratinga"
"Piedade de Ponte Nova","Piedade de Ponte Nova"
"Piracema","Piracema"
"Pingo d'Água","Pingo d'Água"
"Piedade dos Gerais","Piedade dos Gerais"
"Piranga","Piranga"
"Pirajuba","Pirajuba"
"Pintópolis","Pintópolis"
"Pirapetinga","Pirapetinga"
"Pirapora","Pirapora"
"Piranguinho","Piranguinho"
"Piraúba","Piraúba"
"Piranguçu","Piranguçu"
"Pitangui","Pitangui"
"Piumhi","Piumhi"
"Planura","Planura"
"Poço Fundo","Poço Fundo"
"Ponte Nova","Ponte Nova"
"Poços de Caldas","Poços de Caldas"
"Pompéu","Pompéu"
"Pocrane","Pocrane"
"Ponto Chique","Ponto Chique"
"Ponto dos Volantes","Ponto dos Volantes"
"Poté","Poté"
"Porto Firme","Porto Firme"
"Porteirinha","Porteirinha"
"Pouso Alegre","Pouso Alegre"
"Prados","Prados"
"Pouso Alto","Pouso Alto"
"Pratápolis","Pratápolis"
"Pratinha","Pratinha"
"Presidente Bernardes","Presidente Bernardes"
"Prata","Prata"
"Presidente Olegário","Presidente Olegário"
"Presidente Kubitschek","Presidente Kubitschek"
"Presidente Juscelino","Presidente Juscelino"
"Quartel Geral","Quartel Geral"
"Prudente de Morais","Prudente de Morais"
"Queluzito","Queluzito"
"Raul Soares","Raul Soares"
"Reduto","Reduto"
"Recreio","Recreio"
"Resende Costa","Resende Costa"
"Ressaquinha","Ressaquinha"
"Resplendor","Resplendor"
"Raposos","Raposos"
"Riacho dos Machados","Riacho dos Machados"
"Ribeirão das Neves","Ribeirão das Neves"
"Ribeirão Vermelho","Ribeirão Vermelho"
"Riachinho","Riachinho"
"Rio do Prado","Rio do Prado"
"Rio Doce","Rio Doce"
"Rio Espera","Rio Espera"
"Rio Manso","Rio Manso"
"Rio Casca","Rio Casca"
"Rio Paranaíba","Rio Paranaíba"
"Rio Acima","Rio Acima"
"Rio Novo","Rio Novo"
"Rio Pardo de Minas","Rio Pardo de Minas"
"Rio Piracicaba","Rio Piracicaba"
"Rio Pomba","Rio Pomba"
"Ritápolis","Ritápolis"
"Rio Preto","Rio Preto"
"Rio Vermelho","Rio Vermelho"
"Rochedo de Minas","Rochedo de Minas"
"Rosário da Limeira","Rosário da Limeira"
"Rodeiro","Rodeiro"
"Rubelita","Rubelita"
"Sabará","Sabará"
"Romaria","Romaria"
"Sabinópolis","Sabinópolis"
"Rubim","Rubim"
"Sacramento","Sacramento"
"Santa Bárbara","Santa Bárbara"
"Salto da Divisa","Salto da Divisa"
"Santa Bárbara do Leste","Santa Bárbara do Leste"
"Santa Bárbara do Tugúrio","Santa Bárbara do Tugúrio"
"Santa Bárbara do Monte Verde","Santa Bárbara do Monte Verde"
"Santa Cruz de Minas","Santa Cruz de Minas"
"Santa Cruz de Salinas","Santa Cruz de Salinas"
"Salinas","Salinas"
"Santa Cruz do Escalvado","Santa Cruz do Escalvado"
"Santa Fé de Minas","Santa Fé de Minas"
"Santa Efigênia de Minas","Santa Efigênia de Minas"
"Santa Luzia","Santa Luzia"
"Santa Helena de Minas","Santa Helena de Minas"
"Santa Maria de Itabira","Santa Maria de Itabira"
"Santa Margarida","Santa Margarida"
"Santa Maria do Salto","Santa Maria do Salto"
"Santa Maria do Suaçuí","Santa Maria do Suaçuí"
"Santa Rita de Ibitipoca","Santa Rita de Ibitipoca"
"Santa Rita de Caldas","Santa Rita de Caldas"
"Santa Rita de Jacutinga","Santa Rita de Jacutinga"
"Santa Rita do Itueto","Santa Rita do Itueto"
"Santa Rita do Sapucaí","Santa Rita do Sapucaí"
"Santa Juliana","Santa Juliana"
"Santa Rosa da Serra","Santa Rosa da Serra"
"Santana da Vargem","Santana da Vargem"
"Santa Vitória","Santa Vitória"
"Santa Rita de Minas","Santa Rita de Minas"
"Santana de Cataguases","Santana de Cataguases"
"Santana do Deserto","Santana do Deserto"
"Santana de Pirapama","Santana de Pirapama"
"Santana do Garambéu","Santana do Garambéu"
"Santana do Paraíso","Santana do Paraíso"
"Santana do Manhuaçu","Santana do Manhuaçu"
"Santana dos Montes","Santana dos Montes"
"Santo Antônio do Amparo","Santo Antônio do Amparo"
"Santana do Riacho","Santana do Riacho"
"Santana do Jacaré","Santana do Jacaré"
"Santo Antônio do Grama","Santo Antônio do Grama"
"Santo Antônio do Itambé","Santo Antônio do Itambé"
"Santo Antônio do Aventureiro","Santo Antônio do Aventureiro"
"Santo Antônio do Jacinto","Santo Antônio do Jacinto"
"Santo Antônio do Monte","Santo Antônio do Monte"
"Santo Antônio do Retiro","Santo Antônio do Retiro"
"Santo Antônio do Rio Abaixo","Santo Antônio do Rio Abaixo"
"Santos Dumont","Santos Dumont"
"São Bento Abade","São Bento Abade"
"São Brás do Suaçuí","São Brás do Suaçuí"
"Santo Hipólito","Santo Hipólito"
"São Domingos do Prata","São Domingos do Prata"
"São Francisco de Paula","São Francisco de Paula"
"São Félix de Minas","São Félix de Minas"
"São Domingos das Dores","São Domingos das Dores"
"São Francisco do Glória","São Francisco do Glória"
"São Francisco","São Francisco"
"São Francisco de Sales","São Francisco de Sales"
"São Geraldo do Baixio","São Geraldo do Baixio"
"São Geraldo","São Geraldo"
"São Geraldo da Piedade","São Geraldo da Piedade"
"São Gonçalo do Abaeté","São Gonçalo do Abaeté"
"São Gonçalo do Rio Abaixo","São Gonçalo do Rio Abaixo"
"São Gonçalo do Sapucaí","São Gonçalo do Sapucaí"
"São Gonçalo do Rio Preto","São Gonçalo do Rio Preto"
"São João Batista do Glória","São João Batista do Glória"
"São Gonçalo do Pará","São Gonçalo do Pará"
"São João da Lagoa","São João da Lagoa"
"São João da Ponte","São João da Ponte"
"São Gotardo","São Gotardo"
"São João das Missões","São João das Missões"
"São João do Manhuaçu","São João do Manhuaçu"
"São João do Manteninha","São João do Manteninha"
"São João del Rei","São João del Rei"
"São João da Mata","São João da Mata"
"São João do Pacuí","São João do Pacuí"
"São João do Oriente","São João do Oriente"
"São João Evangelista","São João Evangelista"
"São João do Paraíso","São João do Paraíso"
"São João Nepomuceno","São João Nepomuceno"
"São Joaquim de Bicas","São Joaquim de Bicas"
"São José da Barra","São José da Barra"
"São José da Lapa","São José da Lapa"
"São José da Safira","São José da Safira"
"São José do Divino","São José do Divino"
"São José da Varginha","São José da Varginha"
"São José do Alegre","São José do Alegre"
"São José do Mantimento","São José do Mantimento"
"São Lourenço","São Lourenço"
"São José do Jacuri","São José do Jacuri"
"São José do Goiabal","São José do Goiabal"
"São Pedro do Suaçuí","São Pedro do Suaçuí"
"São Pedro da União","São Pedro da União"
"São Miguel do Anta","São Miguel do Anta"
"São Pedro dos Ferros","São Pedro dos Ferros"
"São Sebastião da Vargem Alegre","São Sebastião da Vargem Alegre"
"São Roque de Minas","São Roque de Minas"
"São Sebastião da Bela Vista","São Sebastião da Bela Vista"
"São Sebastião do Maranhão","São Sebastião do Maranhão"
"São Romão","São Romão"
"São Sebastião do Anta","São Sebastião do Anta"
"São Sebastião do Oeste","São Sebastião do Oeste"
"São Sebastião do Rio Preto","São Sebastião do Rio Preto"
"São Sebastião do Paraíso","São Sebastião do Paraíso"
"São Sebastião do Rio Verde","São Sebastião do Rio Verde"
"São Tomás de Aquino","São Tomás de Aquino"
"São Tiago","São Tiago"
"São Vicente de Minas","São Vicente de Minas"
"São Thomé das Letras","São Thomé das Letras"
"Sarzedo","Sarzedo"
"Sapucaí-Mirim","Sapucaí-Mirim"
"Senador Amaral","Senador Amaral"
"Sem-Peixe","Sem-Peixe"
"Sardoá","Sardoá"
"Senador Firmino","Senador Firmino"
"Senador José Bento","Senador José Bento"
"Senador Modestino Gonçalves","Senador Modestino Gonçalves"
"Senhora do Porto","Senhora do Porto"
"Senhora de Oliveira","Senhora de Oliveira"
"Senador Cortes","Senador Cortes"
"Senhora dos Remédios","Senhora dos Remédios"
"Seritinga","Seritinga"
"Serra Azul de Minas","Serra Azul de Minas"
"Serra do Salitre","Serra do Salitre"
"Serra da Saudade","Serra da Saudade"
"Serra dos Aimorés","Serra dos Aimorés"
"Serranópolis de Minas","Serranópolis de Minas"
"Serranos","Serranos"
"Serrania","Serrania"
"Sete Lagoas","Sete Lagoas"
"Serro","Serro"
"Silveirânia","Silveirânia"
"Silvianópolis","Silvianópolis"
"Setubinha","Setubinha"
"Simão Pereira","Simão Pereira"
"Sericita","Sericita"
"Simonésia","Simonésia"
"Soledade de Minas","Soledade de Minas"
"Sobrália","Sobrália"
"Taiobeiras","Taiobeiras"
"Taparuba","Taparuba"
"Tabuleiro","Tabuleiro"
"Tapira","Tapira"
"Taquaraçu de Minas","Taquaraçu de Minas"
"Teixeiras","Teixeiras"
"Tarumirim","Tarumirim"
"Teófilo Otoni","Teófilo Otoni"
"Tapiraí","Tapiraí"
"Timóteo","Timóteo"
"Tiradentes","Tiradentes"
"Tocos do Moji","Tocos do Moji"
"Tiros","Tiros"
"Tocantins","Tocantins"
"Toledo","Toledo"
"Três Corações","Três Corações"
"Três Pontas","Três Pontas"
"Três Marias","Três Marias"
"Tupaciguara","Tupaciguara"
"Tombos","Tombos"
"Tumiritinga","Tumiritinga"
"Turvolândia","Turvolândia"
"Ubaí","Ubaí"
"Turmalina","Turmalina"
"Ubaporanga","Ubaporanga"
"Uberlândia","Uberlândia"
"Ubá","Ubá"
"Uberaba","Uberaba"
"União de Minas","União de Minas"
"Unaí","Unaí"
"Umburatiba","Umburatiba"
"Urucânia","Urucânia"
"Uruana de Minas","Uruana de Minas"
"Urucuia","Urucuia"
"Vargem Alegre","Vargem Alegre"
"Vargem Grande do Rio Pardo","Vargem Grande do Rio Pardo"
"Vargem Bonita","Vargem Bonita"
"Varjão de Minas","Varjão de Minas"
"Varginha","Varginha"
"Várzea da Palma","Várzea da Palma"
"Verdelândia","Verdelândia"
"Vazante","Vazante"
"Varzelândia","Varzelândia"
"Veredinha","Veredinha"
"Vermelho Novo","Vermelho Novo"
"Veríssimo","Veríssimo"
"Vespasiano","Vespasiano"
"Vieiras","Vieiras"
"Virgínia","Virgínia"
"Virgem da Lapa","Virgem da Lapa"
"Virgolândia","Virgolândia"
"Virginópolis","Virginópolis"
"Volta Grande","Volta Grande"
"Viçosa","Viçosa"
"Wenceslau Braz","Wenceslau Braz"
"Visconde do Rio Branco","Visconde do Rio Branco"
"Água Doce do Norte","Água Doce do Norte"
"Afonso Cláudio","Afonso Cláudio"
"Alegre","Alegre"
"Águia Branca","Águia Branca"
"Alfredo Chaves","Alfredo Chaves"
"Apiacá","Apiacá"
"Anchieta","Anchieta"
"Alto Rio Novo","Alto Rio Novo"
"Atílio Vivacqua","Atílio Vivacqua"
"Aracruz","Aracruz"
"Baixo Guandu","Baixo Guandu"
"Barra de São Francisco","Barra de São Francisco"
"Bom Jesus do Norte","Bom Jesus do Norte"
"Brejetuba","Brejetuba"
"Cachoeiro de Itapemirim","Cachoeiro de Itapemirim"
"Castelo","Castelo"
"Boa Esperança","Boa Esperança"
"Cariacica","Cariacica"
"Conceição da Barra","Conceição da Barra"
"Divino de São Lourenço","Divino de São Lourenço"
"Colatina","Colatina"
"Domingos Martins","Domingos Martins"
"Dores do Rio Preto","Dores do Rio Preto"
"Conceição do Castelo","Conceição do Castelo"
"Governador Lindenberg","Governador Lindenberg"
"Ecoporanga","Ecoporanga"
"Guaçuí","Guaçuí"
"Guarapari","Guarapari"
"Fundão","Fundão"
"Ibiraçu","Ibiraçu"
"Iconha","Iconha"
"Ibatiba","Ibatiba"
"Itaguaçu","Itaguaçu"
"Ibitirama","Ibitirama"
"Itapemirim","Itapemirim"
"Irupi","Irupi"
"Itarana","Itarana"
"Jaguaré","Jaguaré"
"Jerônimo Monteiro","Jerônimo Monteiro"
"Laranja da Terra","Laranja da Terra"
"João Neiva","João Neiva"
"Mantenópolis","Mantenópolis"
"Linhares","Linhares"
"Marataízes","Marataízes"
"Marechal Floriano","Marechal Floriano"
"Iúna","Iúna"
"Marilândia","Marilândia"
"Mucurici","Mucurici"
"Mimoso do Sul","Mimoso do Sul"
"Montanha","Montanha"
"Muniz Freire","Muniz Freire"
"Muqui","Muqui"
"Nova Venécia","Nova Venécia"
"Pedro Canário","Pedro Canário"
"Pancas","Pancas"
"Piúma","Piúma"
"Pinheiros","Pinheiros"
"Rio Bananal","Rio Bananal"
"Presidente Kennedy","Presidente Kennedy"
"Santa Leopoldina","Santa Leopoldina"
"Ponto Belo","Ponto Belo"
"Santa Maria de Jetibá","Santa Maria de Jetibá"
"Santa Teresa","Santa Teresa"
"Rio Novo do Sul","Rio Novo do Sul"
"São Gabriel da Palha","São Gabriel da Palha"
"São José do Calçado","São José do Calçado"
"São Roque do Canaã","São Roque do Canaã"
"São Domingos do Norte","São Domingos do Norte"
"Serra","Serra"
"Sooretama","Sooretama"
"São Mateus","São Mateus"
"Vargem Alta","Vargem Alta"
"Venda Nova do Imigrante","Venda Nova do Imigrante"
"Vila Pavão","Vila Pavão"
"Viana","Viana"
"Vila Valério","Vila Valério"
"Angra dos Reis","Angra dos Reis"
"Vila Velha","Vila Velha"
"Vitória","Vitória"
"Araruama","Araruama"
"Arraial do Cabo","Arraial do Cabo"
"Areal","Areal"
"Aperibé","Aperibé"
